UTKUSDT,VANRYUSDT
26.3571,463.3034
185.75262,24.3514
201.67638,5.1216
1343.19319,5708.45
1590.85637,1006.7672
1691.71712,3116.3957
4600.24859,4928.4744
265.93195,607.8225
401.92941,0.0
258.59379,19.5164
1459.11658,1042.0113
1048.48979,805.7604
1006.89678,5.4849
443.38314,1335.4743
634.52453,261.612
64.4039,239.8185
63.4315,10.114
1011.92435,0.0
518.42637,1544.829
3135.48105,9306.3083
287.55981,6661.551
266.9529,1043.709
38.9826,10.3474
350.86778,171.249
341.93463,4301.583
1101.00045,2574.4069
632.69024,5452.5941
399.47588,920.89
496.57437,2356.341
908.0888,750.126
336.0204,464.0381
748.96847,0.0
1783.21584,641.9435
334.79786,92.771
2181.89462,310.8411
321.81349,1934.127
394.50665,21.114
144.25398,26.8709
260.74427,0.0
392.69911,1139.6051
425.87023,4297.404
601.90638,6642.9196
1035.692,950.6523
624.60102,1527.1587
918.00828,0.0
753.37264,740.4427
503.61319,370.4675
393.60911,2046.1224
722.40929,737.703
2877.72566,27.0607
100.42715,3851.7528
214.86463,159.4862
95.31117,7.3098
594.11556,1052.2064
246.28312,114.7651
581.9108,1471.1384
1495.362,709.6854
738.70155,4174.2497
899.50857,45.0942
820.40168,517.6203
245.08852,127.9774
558.52187,22.8726
575.33091,1366.1466
646.80207,3917.974
887.94562,1301.2989
1625.59459,2043.7312
2513.45692,1172.8004
579.57666,5752.4953
759.50417,5772.9626
835.3466,1947.5152
1192.31543,291.071
963.81915,3963.1775
576.34568,1089.2112
589.33703,24.1864
902.90887,29.8312
184.72316,1509.3616
100.84701,281.1006
97.83973,181.7368
329.54389,16.7348
177.48992,5396.2404
452.87502,58.9438
227.76401,51.5026
34.33171,3748.056
21192.02488,0.0
1494.13877,214.7035
1158.05171,17.004
974.37233,1964.521
610.12495,5508.6348
293.75241,2598.4687
552.04539,136.578
84.84834,35.8817
261.79121,3722.9202
436.70461,6.4124
512.06834,2582.5867
740.61165,759.9867
746.66943,3766.6203
319.88326,32.9042
313.57225,0.0
785.93588,2911.5033
486.70282,10.0487
2320.78466,4994.4051
916.73974,0.0
1225.91776,2744.9202
423.71271,112.4836
1030.24039,877.4464
675.49157,185.1513
1389.79342,11.1219
964.76827,2127.7125
667.14296,122.0602
246.55264,1460.8692
558.37998,2317.2776
59.7147,136.4657
416.54623,94.2575
1279.33671,5158.8775
659.81068,24.5784
819.30932,0.0
162.96924,26.7082
726.88646,847.9211
72.00556,660.9862
844.35879,99.9972
951.21998,3216.63
956.58694,121.7476
1438.74398,3021.6254
1272.4544,8514.7875
1015.48219,1557.7184
2755.81047,189.4352
1671.06082,5675.7506
48.93708,1774.0495
800.81872,130.476
1115.00984,602.82
2050.16342,296.0232
736.17596,8329.0062
0.0,1268.0197
282.65245,5723.6913
1017.05859,915.1398
193.89981,0.0
897.56854,480.3639
1117.92391,836.2454
1112.21504,232.0387
202.57898,21.1291
1447.44894,15.9558
360.96649,1602.8708
504.64795,6195.7031
387.02155,5175.1552
707.22392,2143.5355
1876.04624,0.0
2283.29839,37.7058
547.36782,10.9647
8783.34696,4077.1785
141.10356,11.8686
365.28142,551.5326
548.92234,3476.5642
289.47433,1419.5496
263.21567,2742.3696
1266.32885,1000.2272
667.52723,527.24
1258.23474,138.4531
742.6416,3488.3847
2222.73024,17.979
913.27417,13.845
2892.74243,516.516
174.95521,2497.9243
769.98466,2370.9707
2264.80175,74.2212
925.14248,269.7392
559.08029,144.9169
1014.13879,670.0525
150.58031,51.6592
778.10883,8428.4837
1202.24881,7866.361
476.2335,200.082
505.30787,122.802
153.31295,15.1708
258.59063,28.9836
310.44974,158.1876
237.70677,27.5092
186.86789,1024.1019
304.85144,60.4116
500.39777,3694.0607
1030.18166,395.1777
625.62728,3868.9162
474.50465,6353.7634
2820.95373,6319.1494
1299.92063,2895.5325
957.52851,111.6142
2557.38643,239.6913
2149.7807,111.4318
198.97793,39.0
2322.45462,4466.9913
587.83982,552.2244
1396.23699,6666.8838
2270.55918,2694.744
417.79555,27.534
436.05336,937.574
295.33092,6124.3771
844.137,0.0
591.28968,24001.111
384.21028,1842.5667
737.08,41701.2137
1188.11695,4224.5479
323.53847,7146.984
645.84387,420.8202
1313.90806,6658.1962
879.79383,619.6057
1549.64815,2389.1625
1069.02016,10960.0663
649.78645,3870.9994
195.22359,114.7704
636.66851,145.1508
483.90533,805.4492
352.35552,136.2454
312.03479,1334.6755
138.66608,1551.7008
714.98468,151.1654
992.413,13.192
1061.31688,488.0394
607.06329,9584.3372
440.64228,4898.8171
992.11195,1697.6158
1225.58211,540.252
328.06832,0.0
407.01157,0.0
276.52814,16.7571
716.42255,303.8816
590.61968,5817.0357
717.48824,2646.0616
2024.18579,3985.8746
1061.15909,4693.0335
2289.96141,14318.6813
618.38564,13288.2268
1600.20582,11055.4125
738.92426,2899.2447
1360.36094,4037.2083
621.09579,10365.0083
2342.1869,12497.3014
2676.81458,1078.1157
1227.08944,7133.8651
2257.85295,955.8456
1474.12351,0.0
922.84634,5041.7704
772.21119,100.3514
1825.19185,5904.5748
4728.451,2215.1954
677.2429,7777.8874
781.38644,515.135
373.19495,484.4102
1173.02832,1155.3515
382.3572,3750.3323
2819.43421,9582.8224
976.28186,1912.3074
731.29361,160.5153
468.32462,41.8236
1276.84508,11053.9816
529.70441,99.946
576.03946,4092.5434
1412.0982,3787.2572
271.50188,2127.4767
1172.50074,1266.7808
185.07195,923.1066
1174.12881,2964.7977
888.13912,3662.2018
916.6504,0.0
631.88666,17819.6376
561.19678,5129.8631
3070.79986,4917.7458
774.355,413.0922
1608.23512,1743.553
559.39774,2785.527
281.63644,23339.9967
441.04025,6082.9329
799.28278,465.2723
2823.55562,339.0312
105.05379,92.67
101.53559,5136.5355
610.13295,5221.6767
159.2373,0.0
455.85361,1132.4005
1978.32529,229.4582
1232.09796,288.8655
333.29196,242.55
687.41147,0.0
161.48532,10449.5447
529.2491,6662.1016
406.11838,51.975
465.99652,480.4992
817.21357,1339.4325
116.56159,1055.1018
168.43181,262.0398
219.82807,1142.526
629.62279,997.6505
780.1872,262.272
759.38007,3846.5178
394.56995,0.0
442.39073,687.8592
389.3947,13029.0235
227.72922,11690.5906
198.22328,15230.9912
495.29225,104.5152
1032.07964,4897.5838
2910.33296,9428.2566
866.9312,6511.19
933.37857,12783.5422
2029.6404,0.0
1983.1959,19244.9611
3557.92076,5532.6746
2619.6687,2088.6803
1989.57284,12464.4957
1958.69295,9657.8296
975.89929,11636.3246
2558.03554,10718.0226
1854.60422,7625.0923
1651.23945,283.6072
796.46004,6729.64
1254.20795,591.3158
1135.10498,87.9606
1510.91363,7080.5364
1133.92246,6367.5653
1047.89542,1018.2862
870.3037,7994.6967
1133.55945,6623.1886
5060.22818,8836.8152
2905.62117,7891.764
2256.53281,2389.0954
231.42119,16143.6562
4283.44802,12370.0864
3914.25742,9896.7512
6289.52033,11826.9271
702.30049,38167.9388
1028.38612,11778.8873
724.72565,12288.6507
1009.91951,10206.8454
1382.53463,4941.2736
1811.16521,4414.0763
328.93985,673.1335
3446.2327,22310.6778
2303.09446,28963.8663
2571.63446,7210.6128
1200.89987,1893.92
1128.53648,13526.3117
1864.07423,5478.3564
2331.2154,7920.3441
2798.28893,7547.6906
3170.08773,3580.4615
654.05442,272.3497
2117.97061,36601.4325
2296.85915,13616.1154
3235.63975,8919.9517
1224.66834,642.8872
2562.81703,15994.2271
1612.54253,55361.498
3976.372,14049.8242
2414.09836,42272.7094
2446.25125,4014.5336
1876.47455,7067.1807
924.39975,2081.3321
2325.05773,10848.6769
979.63011,22599.579
2006.97197,1927.7829
1419.4368,5421.4743
1338.41428,6748.0128
847.59069,6877.2642
984.14023,7598.697
3096.8077,3417.8817
2861.94201,7756.8384
2556.22842,7520.433
1858.25774,4110.0066
1743.43583,8723.3597
1109.68464,9502.8856
727.29733,5470.2201
1517.37769,10448.8045
2270.42905,12084.6443
2770.99803,5768.3412
2428.32717,2854.5488
1427.92435,1412.7568
4553.37423,8232.1978
2372.85067,11649.3977
2317.33059,4835.9366
1153.15046,6938.3088
2505.50546,1081.6681
1885.86066,6747.2271
1323.54677,1971.339
1043.82383,3640.4361
1275.64433,4664.014
2597.1125,7798.295
1952.7066,3622.9836
1103.91796,6722.3054
615.8894,4271.0771
1231.03084,174.1175
1009.86997,147.6916
867.38494,120.8196
243.50766,7359.1545
1950.82445,3004.5258
1234.64008,2168.1593
2314.2688,2735.6174
9186.18871,378.647
1055.65973,7671.9456
1102.40249,2077.5315
1314.86293,19736.5838
1448.34068,10719.2401
1133.08356,3163.3316
862.98706,4201.0848
1853.9024,15521.2547
1253.93598,18670.1967
692.15083,12671.3664
1135.80858,10329.6412
839.31531,13433.4679
5730.15701,3610.134
318.8271,7859.8187
927.93693,3668.6685
9903.36342,1793.5236
968.97103,2841.1305
2682.27746,95.3514
702.19098,6.9872
1637.3714,63.6865
1353.99369,996.8735
821.41337,6754.476
384.2203,4916.1816
1614.87349,3580.7508
926.60847,433.7127
616.86276,19.0785
976.33184,17.2615
1260.19977,4125.7464
2089.07785,4755.6424
1566.929,3189.5506
1616.29697,7856.4225
1319.57581,9358.7571
1514.63354,787.1783
810.82702,7509.029
902.92829,2667.2006
879.6825,1372.23
706.02077,564.06
852.82182,1285.9225
1338.21087,12630.9581
2191.98888,11934.0295
830.97157,4154.8212
3325.47122,4677.6184
774.37059,3941.5384
1318.4299,617.4438
1000.34822,3605.6777
1342.16314,5280.8937
2722.18108,5287.14
1729.93988,649.7856
1519.6353,10185.5542
743.95745,1007.6427
1287.82506,2597.0948
807.7662,214.3858
840.15627,8901.6517
559.54782,6571.6919
1168.1973,1059.8658
1324.76504,0.0
1513.43003,3594.8046
1335.49752,4034.9317
964.42263,0.0
866.66563,4414.9146
807.3244,4958.1716
1485.10192,4582.9302
2739.20717,7005.2645
1355.8716,1395.1625
1109.89751,711.8699
2254.85818,1206.1522
2459.41337,12995.0722
1161.85188,0.0
834.30389,10873.2893
968.15544,3037.7483
736.89163,1445.089
1109.85983,2988.9615
918.97148,85.6234
1157.65117,5944.2036
573.86254,3252.4104
972.47626,3201.2913
1777.96307,3366.2964
928.11019,11.505
1289.22499,3446.1958
1526.40577,6861.2862
1468.34314,2123.5601
748.7962,7227.1638
487.65486,6.1544
1066.80455,129.3037
1227.70174,6291.1688
406.40484,808.5784
864.51057,1654.4831
535.51717,683.0848
1743.9424,6182.2183
6024.48361,6350.4994
1170.45187,88.6006
1657.9282,4577.0312
667.90526,1261.3776
611.49191,9573.5959
776.75546,0.0
1121.31135,4161.1649
474.25916,4510.1299
498.64307,978.1184
440.6591,119.9912
871.68137,1590.197
545.53896,39.1
734.5135,3614.7988
652.29426,1393.4992
433.77874,6129.8243
1017.89396,7803.3659
1471.37605,3041.6352
1187.26722,471.475
1190.89321,3984.7181
1360.98996,3267.8144
1955.9431,2456.8336
1846.39325,0.0
1713.83304,4214.7009
1049.61856,0.0
1681.51514,6698.4706
545.73821,1866.9323
891.63806,2175.7612
1196.30103,4023.8622
2685.20874,64.0612
493.56299,13.9707
1254.59519,18669.8805
1091.81612,7348.1757
1376.32766,2929.4312
475.79031,5682.8349
11722.51586,10588.161
926.96566,1272.7922
1722.48166,3576.7792
1441.76883,5769.6328
1036.30401,9569.3464
523.35461,6784.9599
1382.04976,274.6125
2784.20539,4051.6062
6147.4274,6689.4882
632.57277,0.0
2052.55467,76.7616
1038.10337,12761.7927
591.427,8318.9934
1084.40925,1198.4155
901.13686,199.7184
479.00537,15.2434
707.06806,11.3368
204.8904,10.5325
1742.24985,10684.4211
610.99692,2066.9368
1038.74927,4105.991
974.50526,7278.0526
816.00323,1913.635
479.17797,5012.7934
2867.59226,4202.4576
1463.5765,7421.4263
2116.53776,45763.9287
1139.25297,14976.1105
1577.05912,2077.879
1525.60357,7387.9564
883.78735,646.5324
831.02699,4511.3562
1762.35777,8173.1983
707.20151,2285.8752
1265.43305,3510.5187
1353.47028,2592.6656
851.31245,1637.7505
877.34138,6645.1649
938.45898,47.368
940.32824,11.2308
851.61356,0.0
2045.15193,9911.1094
1070.8364,4283.8734
822.92391,3361.442
364.10487,5857.0884
735.55031,735.3936
908.96602,0.0
1230.08252,2857.542
1424.16991,404.9649
1254.25336,782.8953
492.32615,475.905
1161.36621,8991.4662
418.24646,309.51
804.12088,5732.9975
1547.7321,11437.0068
10551.33017,22668.027
4470.57505,5757.8387
3851.18664,6536.8961
4879.52117,1529.4631
6181.50622,3682.8251
2576.99379,417.3876
1754.55726,2705.2326
5231.39314,11708.599
8155.46068,18655.4391
7958.84178,18095.2865
6985.83175,33730.1868
11565.2113,20725.7494
5026.38753,8522.7542
5139.7012,6312.0517
2748.36087,44503.5226
1973.12712,14392.2343
2852.84004,1207.7596
2545.00118,10931.3312
1419.52873,11498.9109
1957.67398,12426.0477
1470.47317,3124.0169
1250.69815,19321.3706
1416.96226,17266.7056
1881.72983,23145.329
1634.05633,3630.926
2364.42141,3369.2073
1679.51907,10767.4383
2361.19296,8985.791
2815.38545,6697.4599
1967.3092,9862.2549
2977.7936,6922.1344
3401.78308,3275.2226
5114.10848,10584.8876
1552.19922,3519.9611
1914.5776,17834.9529
1124.61151,828.8655
2113.24308,3653.8662
1048.63726,9626.4101
1060.91171,1183.9031
802.46511,1283.2486
1106.92855,174.5526
2438.43153,2872.699
3447.26312,5131.95
468.79115,2089.2496
1494.76878,2897.2912
1511.86106,12900.0311
2420.85359,16718.207
1133.17147,4238.8124
1457.17719,19836.088
951.98748,949.6372
673.18271,3541.3001
627.4382,4081.3738
2077.75934,5576.5938
789.15695,4548.3548
602.34428,772.1488
1348.6141,2726.7027
901.90896,5647.5574
1335.15818,42313.6225
1397.03473,4562.1517
541.42165,3461.4612
873.25915,1330.0329
1350.22705,4141.7438
1745.65849,6253.7156
9483.17982,12521.3808
2278.73935,4639.196
1840.60278,3722.0271
1315.10526,4156.1004
1332.36542,3099.056
1193.2801,360.8903
1538.26436,6833.1325
1857.43945,5409.7546
949.09167,3687.9426
1748.12378,930.3144
1369.1756,2423.8327
1174.00239,3582.656
993.85381,2551.8074
1768.50791,4227.018
2243.37876,778.3304
485.73285,5419.26
649.92884,2983.388
1107.699,1027.1616
845.79481,1494.441
960.203,11338.3671
1063.0701,2651.8846
779.64454,14041.4531
963.45984,1955.5982
518.60066,0.0
869.46801,214.6302
87.19324,1911.0447
2338.8584,9770.625
1958.82295,249.9736
1286.18852,10885.7321
1507.04856,5070.1595
1090.68172,3295.3616
749.18618,3306.127
964.20223,18802.2895
1170.86532,58466.937
806.77022,3668.2157
799.84506,4835.8768
816.37998,2281.2072
679.3985,2121.2993
1299.47758,3639.81
1585.46765,8852.6793
1632.1076,12471.7602
1851.23618,9844.3183
3155.08642,12419.1636
2242.50581,7904.8348
4501.27361,21860.3017
3253.94275,8212.4415
1638.17381,2391.1432
3497.16724,11745.7581
4396.94111,2425.9366
3728.36454,3913.8023
2626.25875,13664.2401
2085.23147,11749.7541
2768.16804,6916.3718
2670.87933,5340.118
2335.5651,3577.1385
7605.11076,7954.4963
5430.35397,3753.9641
2415.20939,1017.7936
2856.31965,6262.2828
2839.93325,1093.0976
1450.44964,4945.6837
1708.82556,6431.646
1611.10335,5793.4641
1158.50651,4197.0877
993.0979,2140.3502
1570.31905,3653.5576
1535.58368,506.4378
1781.88906,3785.5752
2739.82802,9256.1227
1913.22841,6355.8986
788.93609,771.2375
758.81044,2134.106
1132.41106,4256.0855
1099.5991,8711.725
3786.58874,169.0125
962.08899,4477.9965
1987.88687,895.1043
1499.84122,454.4896
766.27245,5518.1706
2764.35603,2883.7286
1267.11127,9525.2942
1442.26427,4174.0
1204.88363,926.8362
1185.46146,8617.2784
1488.85728,1134.5388
344.13068,24.942
470.67146,301.8949
3281.04633,3081.5903
3388.24671,5743.4826
3403.57409,2328.7176
4965.02678,2538.6541
2121.1967,1121.2702
762.83739,6235.2112
2624.67005,8980.5277
1413.28141,1194.8605
1915.27851,4747.2198
831.80224,16886.1756
1404.22079,5133.0837
1452.90549,1245.6604
812.80188,1127.0962
1035.21878,2312.722
1634.14153,30.0555
1040.151,38525.8743
1891.08078,3824.6874
955.76768,3725.8868
1455.74753,6232.6841
2453.66706,3134.6246
890.70971,5429.1027
7401.51053,31239.0326
3438.70542,15587.0118
2030.16894,13273.0703
2563.57916,9883.3193
1546.52072,8901.3937
2584.8465,3494.2507
1721.80019,12287.4592
757.27235,8323.2462
1118.14844,7135.8526
990.70819,2039.6261
1440.00395,4105.2209
1580.94974,5170.4768
1599.71913,1227.402
690.25085,384.3208
1805.43965,2856.6853
1292.3408,6706.383
1346.22765,0.0
590.91279,1248.3
246.02561,2787.594
598.31814,9516.8488
566.66566,1874.7391
1072.48578,882.1296
999.93282,1091.0196
640.65043,0.0
767.08468,9044.0064
2730.98885,4195.5223
936.26138,554.6469
1922.29934,2564.5585
1094.12118,3519.4105
465.00177,0.0
1322.45916,3351.4565
867.29798,5321.203
2899.2455,6433.585
817.75108,0.0
1874.08697,3853.8981
1241.51406,1390.5322
1583.01769,816.9069
2594.01521,3557.3185
3739.44931,405.4222
3576.85834,369.0785
4705.67486,4100.7548
2646.87966,8505.3995
4698.80913,2591.2956
4231.1199,9263.6992
3862.23862,10138.3475
2160.99821,7272.0212
2375.6219,4348.4682
1985.54931,2796.2332
1757.17831,1023.6299
1404.80453,3794.0684
1452.74279,2535.6272
1815.90118,10524.5362
514.64727,4979.0046
7441.28521,48740.7039
895.76363,112.6527
1626.81119,1553.3232
1127.2623,0.0
1210.86317,3659.9207
1354.84907,526.9496
529.57604,1090.0437
493.92086,316.2936
289.32138,1249.8239
1423.58933,415.3161
527.30669,1940.856
731.36644,3697.6986
745.56849,4110.249
3822.60799,4530.2752
492.25508,24.1121
662.53013,342.9462
1149.58827,5803.9475
4794.22901,4347.6763
548.48869,764.5236
547.67653,10.9473
574.91369,1958.083
318.49242,0.0
1208.16459,695.795
660.52073,480.6787
1200.13153,1167.6318
985.69955,23.1322
632.60138,0.0
74.89145,20.7834
307.69202,3587.247
133.3486,349.5792
200.4643,7544.6381
206.6077,50.5065
71.60985,10.1304
71.82561,10.2912
29.20019,106.5129
158.37658,5.239
169.35858,7467.148
35.29716,472.95
79.51394,2042.6268
0.0,137.781
345.72683,1631.583
367.09468,0.0
548.44742,194.967
1069.06015,2442.3608
4989.44292,21.2908
937.54783,3822.6724
1816.85026,1381.9676
2078.08329,1398.9742
914.96569,946.2843
838.866,105.1427
789.86311,217.7964
1094.59562,126.3308
576.61313,482.1336
672.00052,819.702
372.04886,951.3234
312.89446,3619.7318
311.81003,10.6128
1526.17259,511.9744
891.22398,2802.1078
118.51396,1212.1719
236.65043,7340.8818
623.87688,733.3087
690.71887,1724.1396
1545.35536,4679.9375
616.71468,16.8019
303.18996,0.0
213.2891,437.4509
1619.95166,4133.8901
1041.00821,20.655
828.28427,5.48
1375.50181,734.7186
981.06303,25.8719
128.87871,6.0249
244.38205,1851.28
273.022,400.0
228.38826,10.0
136.89267,0.0
476.64638,961.46
413.23081,3858.2
867.7267,2689.88
1010.21119,3977.0779
439.93481,4204.08
806.15357,3298.9869
605.10607,3623.92
858.60064,0.0
1870.43311,10.36
380.91179,3081.28
210.47684,751.68
502.37809,20.08
334.96879,0.0
214.20716,2631.5468
181.2195,1107.1826
391.01254,35.91
1338.98457,26.4907
405.7435,7801.44
2174.18648,12.4488
642.25688,3313.0167
785.22527,0.0
435.48736,218.1728
620.44807,1778.09
675.38186,35.7504
400.4451,0.0
340.89333,742.1001
119.91305,617.88
1060.48997,3142.04
597.12086,0.0
1741.46317,8868.668
2302.00029,7358.156
1617.47521,458.0798
1091.64043,3663.024
1533.12477,6963.8296
635.33908,627.2654
2362.16973,670.6063
30929.59963,1336.4139
1248.78021,2738.5063
1038.15736,3091.7958
1323.12818,410.4555
1391.08917,990.0501
2600.16307,1927.7319
11191.28311,23.7468
1243.49052,3254.6037
33901.30528,6783.5566
7621.19121,12.6716
19205.28552,1040.3395
1045.20027,6586.4714
2420.17271,8357.6094
2859.31188,0.0
1057.73445,0.0
519.64105,251.8705
512.456,3315.8
1105.51042,1273.7903
1775.46415,4845.8973
2395.88499,5946.4782
1296.58343,11.0523
23826.8238,1484.9972
475.62276,4049.1318
438.94661,0.0
1482.48196,4760.2135
776.99829,4889.828
2438.96272,6889.7434
1574.67979,6619.6366
1382.47831,1872.8078
967.022,1792.7983
1526.99633,266.4061
1754.60531,7885.1396
673.34462,5004.7607
1121.41503,3487.1566
1051.15055,1024.9989
1265.33763,15432.1714
458.17945,18400.2146
2343.56136,0.0
930.28576,2242.6106
1031.45671,5868.1951
1860.2082,153.1419
2716.27417,0.0
1019.44854,9714.9869
2434.62282,1066.8203
878.14501,2335.893
800.39465,2885.2555
1759.6975,206.3947
2973.22207,0.0
384.03663,3465.76
749.27842,851.28
858.67104,32.8018
5785.82998,0.0
357.81006,435.28
1360.96171,3142.24
1517.70998,751.7466
915.57258,1607.1321
1487.76971,3550.1697
1263.21224,1993.8208
779.54635,2869.2616
1443.38233,987.4447
1314.0083,15546.2627
713.05874,0.0
1787.49819,3813.7747
2220.53395,691.2961
726.97506,2082.9399
549.64415,830.228
666.35654,15512.0952
1025.29747,4740.0156
464.99987,1831.76
885.95928,5243.8
955.28233,4568.52
1755.93855,1114.0
1770.91951,2326.1312
3243.33258,0.0
513.48831,0.0
2108.74905,15628.2049
2776.10765,641.3447
1966.88035,1212.5464
774.4765,5408.405
838.84252,20.1192
992.60312,2045.0985
786.067,1819.4022
1454.87769,2850.6506
1942.5272,3374.5555
3211.24896,2610.9929
2884.21379,1587.2008
2713.73435,9391.6538
654.41371,1333.0031
993.09821,949.8307
1078.32526,435.5221
596.20839,192.7952
981.63046,3716.088
337.80092,1474.3752
266.37437,277.9428
1053.1247,832.4214
1491.23234,31.3131
1027.49535,5088.681
250.27648,1283.3938
483.45022,0.0
1201.21442,0.0
777.81034,349.9652
979.46554,3131.3906
775.49376,3727.9918
618.57694,0.0
472.81531,597.246
888.19801,10324.3361
2097.52427,2778.9268
671.06584,2148.9488
304.90997,0.0
680.42449,1215.1116
274.99744,24.18
132.11056,0.0
673.42165,4272.8908
1261.70505,0.0
1866.35719,3155.5794
2193.31753,946.911
1093.39135,810.2606
820.1105,0.0
943.76124,0.0
638.63463,636.4866
663.07308,2448.3055
1038.88504,4021.2462
809.11311,1423.8548
247.10095,543.7351
1028.40181,2736.9768
723.12836,4449.2812
649.2619,151.3668
1243.1799,3233.1884
306.78935,2697.1386
750.43441,1707.8887
1092.74953,1105.5793
989.41346,1383.836
573.4976,212.3211
641.04509,622.8949
828.38224,618.12
1262.42905,1046.8044
1595.71476,1736.1154
540.04581,136.0268
874.6126,3824.831
194.33614,124.9976
586.26749,0.0
978.9986,6973.1862
1449.18204,944.8432
745.15063,4519.4071
1164.27884,9039.6621
895.7215,0.0
392.61532,1166.3626
882.60496,0.0
762.09991,1412.1929
705.3933,2343.5659
397.07715,2711.787
646.7808,2260.9509
944.79141,1766.3076
725.55046,0.0
511.05202,0.0
746.6133,2748.3738
544.18136,1059.7628
455.67397,3130.5669
454.04792,793.3384
571.71381,0.0
325.19294,0.0
838.93342,4113.9559
584.47309,3087.3661
412.92356,11.0
1015.81854,3654.1569
1545.51224,0.0
165.07738,7.1421
1345.8271,1392.5499
217.20192,1977.5238
249.94612,1817.4849
796.55914,26.51
575.14104,3200.44
1290.17285,890.16
2063.24854,68.48
1267.60715,3307.76
843.62702,5511.1871
1875.24108,2700.1204
842.81838,402.0402
1888.54712,206.3466
728.08655,10038.1812
557.64368,448.2378
415.94079,0.0
413.93392,3327.3173
590.42964,4372.859
977.75839,6895.7564
1022.63732,1497.249
449.37686,5835.1506
349.22527,142.3799
313.61816,0.0
600.45056,1637.9935
809.226,2396.3726
679.00637,8727.2227
810.15155,0.0
625.06467,1123.2416
167.2509,0.0
1065.41149,9.9788
300.96646,55.211
282.61246,0.0
244.68503,3719.5068
947.67947,2028.3182
375.42487,172.5264
574.32025,2655.6266
462.62103,0.0
196.92116,0.0
212.90676,818.07
273.13303,0.0
346.79186,0.0
316.52867,194.3941
236.05759,26.3562
6441.03603,0.0
1221.83091,2499.3254
668.55272,462.8224
374.64838,6963.4797
1413.2151,1611.333
758.40545,594.7688
588.68339,3116.1203
80.19647,0.0
235.12694,0.0
525.22963,5198.0688
1398.90146,1798.0248
905.55888,2057.5971
1224.14646,1113.9323
924.07199,0.0
365.32232,0.0
1052.18316,9724.9668
752.54711,900.5841
308.77447,2653.3912
1187.83774,0.0
943.53678,3246.6015
333.59784,313.5915
332.51977,0.0
929.9491,0.0
370.71519,1108.8495
1275.79419,0.0
125.70344,0.0
789.93122,3708.4081
1750.95744,5384.1376
770.12752,5221.6501
695.75189,3465.3724
403.63616,1720.117
452.42121,582.3001
800.73364,4252.241
443.45118,3724.299
151.79336,0.0
431.6417,3130.0708
1310.9887,0.0
720.08549,317.161
443.70477,999.6415
341.6792,710.1263
489.01203,2282.9872
734.47018,0.0
804.4922,1216.9468
901.93846,97.083
603.07514,2956.509
867.85081,6837.3354
380.9731,0.0
395.9072,4245.3766
490.30319,4006.1572
639.09499,0.0
278.29046,0.0
867.1196,5460.1755
242.57978,2855.5055
920.29342,7.8195
197.52499,10.1854
1030.75186,331.7681
993.81825,10822.4525
616.63968,2915.3903
548.90811,122.3852
304.44588,135.0
567.87664,3664.2
1035.5783,4565.9565
686.88218,3523.2498
1291.69684,2276.6711
611.3719,3331.6899
392.8485,12.2892
434.72548,107.5305
516.10626,9447.0831
346.77787,0.0
397.2059,0.0
590.07666,23.24
984.60181,4086.2022
632.73395,38.6959
529.67904,25.8176
864.62028,3487.6657
2767.08256,0.0
38458.80674,5120.1163
3401.28458,296.4674
1094.53917,278.08
1078.39729,4115.422
1591.78108,11.1077
128.56369,8451.7485
671.20856,3338.9265
408.30577,6.4
1162.91258,11.1478
840.94919,2234.0019
934.2717,4991.6079
914.62795,2177.5654
888.66355,0.0
792.8125,296.3791
554.75933,224.9209
647.5727,634.9992
1262.29283,1456.7644
1107.34155,32.6686
1004.93563,39.8344
1340.92211,63.271
4722.8346,161.1556
751.22172,10.5444
1268.72765,31.023
820.11661,10.3424
388.68217,336.15
290.89792,40.5
1099.37497,3420.53
430.79045,133.1584
1678.67059,10.9755
594.76849,11.6756
607.52519,220.4024
742.07533,2702.5176
159.66404,86.7308
833.59491,6.0853
991.36766,3218.1024
353.87849,576.5792
327.70334,9817.6845
574.87864,0.0
591.91686,59.9809
231.49351,3221.7734
287.05898,2490.3385
144.96384,1657.4181
492.62255,197.4297
392.96441,251.5304
314.96614,7415.4548
2586.03982,0.0
367.19958,605.5478
496.57921,51.4019
422.43293,8561.2635
2279.3306,789.7095
672.4541,725.009
653.43903,10.1778
487.98852,11.2995
558.97693,366.8895
1003.5725,1485.8755
1268.13278,77.6749
1098.45801,56.1266
1216.98499,1613.0301
505.50182,12679.1595
1351.89682,79.9962
539.00778,0.0
2465.93824,6.0345
990.92337,799.9965
380.61011,28.3358
890.42074,0.0
581.12665,4034.8686
582.50552,2735.9122
508.04478,5281.0088
873.99931,409.617
2602.28252,107.6085
738.53745,1239.9528
856.17522,577.0884
2317.42007,29.5974
490.18897,11485.6508
706.37717,1853.8592
1454.20048,2267.1639
803.09028,20.1376
542.52331,31.5462
1044.1774,3524.947
813.33475,1209.2821
577.31993,649.9784
451.96189,0.0
862.94029,6225.7664
821.9216,0.0
406.07923,0.0
1220.0534,4551.5235
367.26343,261.0225
1250.46022,0.0
764.97228,8256.5761
1148.08761,2823.3428
345.4384,10.7184
1079.41104,5018.8664
1562.35929,6027.8454
622.73552,776.832
771.58237,935.5032
1306.63682,214.8528
624.20238,1146.8356
937.75337,2390.785
